timestamp,machine_id,time_to_failure,y_cls_early_window,cls_weight_early,y_awareness_45,condition_indicator,severity,rms,kurtosis,crest_factor,spectral_centroid_hz,housing_temp_c,vibration_rms,pressure_bar,is_anomaly,fault
2025-01-01T08:55:00,M1,145.0,0,1.0,0,0.27381334538430036,Low,0.8640750348686312,3.022831837613046,3.4154756139495746,245.94141902988,38.04197763589131,0.4503836233082295,2.208254494225899,0,0
2025-01-01T08:56:00,M1,144.0,0,1.0,0,0.323409336530612,Low,0.8458277388255788,3.1271844539468634,3.2714439626963028,243.3352513293463,38.804815397811716,0.4544685196782628,2.2373096075013073,0,0
2025-01-01T08:57:00,M1,143.0,0,1.0,0,0.27163492435797687,Low,0.9146692238558851,3.1859572145730715,3.3752139972846735,240.64906591452072,38.27910769556975,0.41616648466897177,2.1961269610703162,0,0
2025-01-01T08:58:00,M1,142.0,0,1.0,0,0.31952967195429754,Low,0.8373005577887246,3.0270536290347567,3.5024819492166603,237.8863898921885,38.67120487309203,0.46599356624639177,2.222849025280163,0,0
2025-01-01T08:59:00,M1,141.0,0,1.0,0,0.3376151274396957,Medium,0.8254626853125263,2.952764442689577,3.48964155563864,241.48888477859515,38.85646590887775,0.47158769062553907,2.181185117700055,0,0
2025-01-01T09:00:00,M1,140.0,0,1.0,0,0.30857596172174717,Low,0.8767228394993514,3.1058544272672832,3.6510204538766353,244.11526386252976,38.20085137773077,0.4286204231595643,2.1953813992011617,0,0
2025-01-01T09:01:00,M1,139.0,0,1.0,0,0.3808079727762087,Medium,0.839456561353984,2.995056055748178,3.561916087706907,249.15945744813155,39.58335366286802,0.492017845559779,2.2013141581842586,0,0
2025-01-01T09:02:00,M1,138.0,0,1.0,0,0.35146476973112584,Medium,0.9044354943794822,,3.479671368643332,252.5325448325418,38.31153216450638,0.4900601992661871,2.1991332237534524,0,0
2025-01-01T09:03:00,M1,137.0,0,1.0,0,0.33436452543423223,Medium,0.986162736165273,3.0212221765046996,3.494415032766394,248.49691841855378,39.56872663988174,0.4806411340283914,2.2110804305154064,0,0
2025-01-01T09:04:00,M1,136.0,0,1.0,0,0.32398909022440625,Low,0.8489939592530412,3.1755046628924837,3.3276813095216227,245.20539076364207,39.028605937532255,0.5349657208770302,2.2026849947785405,0,0
2025-01-01T09:05:00,M1,135.0,0,1.0,0,0.29436301548607857,Low,0.9254178223649676,3.0843800713771197,3.431092136926327,242.34847800664554,39.33622866414007,0.5120060353387598,2.2005164827244124,0,0
2025-01-01T09:06:00,M1,134.0,0,1.0,0,0.29245381727428665,Low,0.9681882302036628,3.0557848821607427,3.606729583158813,251.21362673188852,39.18837660957689,0.5140930184069661,2.2099541712003465,0,0
2025-01-01T09:07:00,M1,133.0,0,1.0,0,0.31470823093822187,Low,0.9920470216455407,3.0639842049355654,3.3594224897881952,250.89052207455396,38.679474171262555,0.5267193064696618,2.186447520413952,0,0
2025-01-01T09:08:00,M1,132.0,0,1.0,0,0.36357400475952495,Medium,,2.9753023856870784,3.505228864385802,250.98198730454715,38.50081765540373,0.5511019490530146,2.2155472458115133,0,0
2025-01-01T09:09:00,M1,131.0,0,1.0,0,0.3149513997031525,Low,0.8999449853557022,3.255768652684952,3.581584286126701,248.89410505108603,39.42629139067808,0.55248066309758,2.2149926736582555,0,0
2025-01-01T09:10:00,M1,130.0,0,1.0,0,0.38148658145958003,Medium,0.8932382394219716,3.2117394065634324,3.5447599604692397,262.87630436312634,38.85540609095522,0.5670789140949575,2.198958215669253,0,0
2025-01-01T09:11:00,M1,129.0,0,1.0,0,0.370685064641065,Medium,0.897314999803071,3.0815645407739014,3.746727035861186,261.8877158505036,39.47816183483702,0.520640104345046,2.1959006265343652,0,0
2025-01-01T09:12:00,M1,128.0,0,1.0,0,0.3455044061310188,Medium,1.0106993381645015,2.9654234336997654,3.393562511979018,255.12225909279985,39.84354915130608,0.5745178307437361,2.1828223147426216,0,0
2025-01-01T09:13:00,M1,127.0,0,1.0,0,0.4092962104917769,Medium,1.0070045677073725,3.0294437298490466,3.5870803533437408,257.2201509314137,39.51033688291196,0.5119908453846373,2.177067532641239,0,0
2025-01-01T09:14:00,M1,126.0,0,1.0,0,0.4044629710111631,Medium,0.8570143110610949,3.0597559058596864,3.4430330105373854,249.02659262139548,40.02041339368926,0.5189689639606433,2.1959300776346145,0,0
2025-01-01T09:15:00,M1,125.0,0,1.0,0,0.32830254304020745,Low,0.9285942419517044,3.2500759790634306,3.6475221742113493,254.5067393279607,39.325371147840784,0.5278509484634786,2.2290349596712167,0,0
2025-01-01T09:16:00,M1,124.0,0,1.0,0,0.4018288863091094,Medium,0.9585972942903649,3.177264007721558,3.561928341989142,257.3931759515805,38.56089965773395,0.5694898302410745,2.19292976951796,0,0
2025-01-01T09:17:00,M1,123.0,0,1.0,0,0.4033832171518771,Medium,0.9093292218413171,3.0456231039304194,3.7689031353866786,256.7965879961833,39.728716436589856,0.5726020319206626,2.194413637759452,0,0
2025-01-01T09:18:00,M1,122.0,0,1.0,0,0.42316577798873956,Medium,1.027351515278019,3.175873022202919,3.4706995087269514,266.6671576615055,39.106827303490654,0.560079063957171,2.167914482999613,0,0
2025-01-01T09:19:00,M1,121.0,0,1.0,0,0.38767530094128055,Medium,1.0222043584144178,3.234947048892464,,262.2370003492493,40.09058637115545,0.5465730948992004,2.2090141362662323,0,0
2025-01-01T09:20:00,M1,120.0,0,1.0,0,0.3702582295163108,Medium,0.8723304943198142,3.05610382523105,3.46769102065925,268.21007580068186,40.304908544671314,0.5393554896446684,2.2250487161068864,0,0
2025-01-01T09:21:00,M1,119.0,0,1.0,0,0.4356771129602892,Medium,1.1079876203169636,3.2624272818510516,3.663890912005236,263.7237717083264,40.286707779390156,0.5872678576936029,2.184123828479388,0,0
2025-01-01T09:22:00,M1,118.0,0,1.0,0,0.3803422667854725,Medium,0.9368205341392114,3.145989415115348,3.7542002286344602,266.0915830300116,39.134749698188415,0.5393111559028899,2.1958154237597642,0,0
2025-01-01T09:23:00,M1,117.0,0,1.0,0,0.36721018799405,Medium,1.02002373689802,3.1300362201073315,3.6777489954417146,263.3695706703233,40.662070214986926,0.5772567350794373,2.166911889177495,0,0
2025-01-01T09:24:00,M1,116.0,0,1.0,0,0.3826841029382615,Medium,0.9693547401102046,3.0641592734430803,3.719492437694444,261.52525160853986,40.663871036336865,0.557795281272684,2.179579883244476,0,0
2025-01-01T09:25:00,M1,115.0,0,1.0,0,0.42631434415937336,Medium,1.0026498999185756,3.2363879116794907,3.8585523001591353,260.9625410749608,39.41509851021046,0.5798515385494624,2.2240941867530863,0,0
2025-01-01T09:26:00,M1,114.0,0,1.0,0,0.4470694923755583,Medium,1.097419831156427,3.1060872259012515,3.624641963989764,261.5915954302568,39.65262163465356,0.5675216736480199,2.146521194664755,0,0
2025-01-01T09:27:00,M1,113.0,0,1.0,0,0.3751879307228564,Medium,1.0407028284923787,3.270766899247329,3.5315358981308793,273.6128619341885,40.42950950468302,0.5703496443272479,2.1683846184468463,0,0
2025-01-01T09:28:00,M1,112.0,0,1.0,0,0.41793410172230694,Medium,1.089804658760522,3.2611310120594266,3.7209138120907177,260.5384361766371,40.1217957751526,0.6323929309993754,2.1708343382727984,0,0
2025-01-01T09:29:00,M1,111.0,0,1.0,0,0.42142031618476145,Medium,0.967438352322111,2.97237946268967,3.7182991326912544,261.23316696913065,39.26355470352376,0.612157358135929,2.2163599903486557,0,0
2025-01-01T09:30:00,M1,110.0,0,1.0,0,0.477572294489633,Medium,1.0254862727905674,3.18673923140719,3.7071697806196013,264.15954773178476,40.89602117476826,0.5997512072991378,2.1498850968101433,0,0
2025-01-01T09:31:00,M1,109.0,0,1.0,0,0.4542491912376456,Medium,1.0868883149600141,3.303020754901731,3.738281030635186,268.3017630992169,39.80408188382492,0.5775465901077388,2.1573955059129064,0,0
2025-01-01T09:32:00,M1,108.0,0,1.0,0,0.4619342324443036,Medium,0.9532266716823065,3.0740664606181243,3.6755912444278382,262.95152628579444,40.8199643649981,0.6599225249703109,2.186375237033946,0,0
2025-01-01T09:33:00,M1,107.0,0,1.0,0,0.44659792009377175,Medium,1.0428765156755935,3.133182318145877,3.7145416222375487,270.55286990524934,40.58152301007671,0.6316081450923905,2.1843129254957265,0,0
2025-01-01T09:34:00,M1,106.0,0,1.0,0,0.4348966092182192,Medium,0.9739009781209991,3.2301462728204786,3.780915516030265,267.6174479963664,39.34447885392755,0.6066126665524255,2.166836080108051,0,0
2025-01-01T09:35:00,M1,105.0,0,1.0,0,0.4785874110524246,Medium,1.021346552955922,3.299657150166449,3.696647042697303,271.11347730245035,40.23336602046341,0.6142015324642547,2.139803945719462,0,0
2025-01-01T09:36:00,M1,104.0,0,1.0,0,0.4599278178402025,Medium,1.1279952343698039,3.1234384460263134,3.902600971354693,275.38962935669633,40.516044295927145,0.6967192463979651,2.1438857015399333,0,0
2025-01-01T09:37:00,M1,103.0,0,1.0,0,0.5454016174257986,Medium,1.0888267665541367,3.151467844868789,3.745968030586491,266.0143685523515,40.334192980744675,0.6725124172383328,2.141362114420572,0,0
2025-01-01T09:38:00,M1,102.0,0,1.0,0,0.5198814305741745,Medium,1.050160245571527,3.0498189333258154,3.8851333651955486,271.8866008057893,40.75458349177248,0.6808458242554718,2.1641246001880132,0,0
2025-01-01T09:39:00,M1,101.0,0,1.0,0,0.540854052792376,Medium,1.119391787814481,3.249829607904963,3.8497507337309798,272.4252363522856,40.520395166330495,0.6141557241793689,2.11217286821248,0,0
2025-01-01T09:40:00,M1,100.0,0,1.0,0,0.5258142046507923,Medium,1.070846128071553,3.1832878286213586,3.77825799504883,273.7565443690823,41.80367278801,0.6647292485491476,2.164697555720996,0,0
2025-01-01T09:41:00,M1,99.0,0,1.0,0,0.5169906385525792,Medium,1.0734321553104085,3.151138331825024,3.8161364018755095,281.9414153571682,41.07063578836803,0.663764990377969,2.1825442988927044,0,0
2025-01-01T09:42:00,M1,98.0,0,1.0,0,0.5058463204804868,Medium,1.0507850881855318,3.187097674271397,3.6799479545790703,273.5973827509764,,0.7090971351305422,2.1548934305964593,0,0
2025-01-01T09:43:00,M1,97.0,0,1.0,0,0.4914530506075328,Medium,1.1504140216921928,3.1999051851392215,3.8144532443907027,272.8125391109895,40.96127084983829,0.6851714407348332,2.138043336958165,0,0
2025-01-01T09:44:00,M1,96.0,0,1.0,0,0.47423031056289716,Medium,1.1871292051713591,3.160814185410755,4.035819928566825,275.17876200671304,41.33227565159852,0.7142632985770363,2.1841218577631825,0,0
2025-01-01T09:45:00,M1,95.0,0,1.0,0,0.5198944613242522,Medium,1.107338597533636,3.2896387447456714,3.883030520857051,279.19203443145926,42.03876504052763,0.638249326575995,2.1386268108144058,0,0
2025-01-01T09:46:00,M1,94.0,0,1.0,0,0.4992743952701239,Medium,1.2287046283167096,3.346103369552535,3.8532097703468615,278.3675795057508,40.88028038163826,0.6658337967178685,2.1627749723940837,0,0
2025-01-01T09:47:00,M1,93.0,0,1.0,0,0.5392265874073361,Medium,1.0535780317218573,3.260316771418478,3.787739741370133,277.9198174906588,40.622648466366606,0.6969080031970915,2.128845983206762,0,0
2025-01-01T09:48:00,M1,92.0,0,1.0,0,0.5219336381891466,Medium,1.1714387128037513,3.1321614560811706,3.8401791899819466,284.83040139192343,42.093466611942155,0.6829953777056015,2.1339265249964607,0,0
2025-01-01T09:49:00,M1,91.0,0,1.0,0,0.5443589811695468,Medium,1.1166394160426087,2.9935759739727055,3.9059045396361047,285.43421948546217,41.39933622144089,0.6925097215167461,2.146818784354082,0,0
2025-01-01T09:50:00,M1,90.0,0,1.0,0,0.5588067379649989,Medium,1.09217090976883,3.2866429982433525,3.821435851770252,274.42434092047245,42.182369677228586,0.6729622526960586,2.118794951259712,0,0
2025-01-01T09:51:00,M1,89.0,0,1.0,0,0.5301722933805384,Medium,1.1703071941523187,3.136786098801439,3.540364951650539,285.43279902078837,42.111967420543095,0.6286120269337448,2.1133053859058015,0,0
2025-01-01T09:52:00,M1,88.0,0,1.0,0,0.540621074626264,Medium,1.1320403996674875,3.1997256477817966,3.7446671391741284,284.613351579974,42.53233922923478,0.7136923781934811,2.1269529299574743,0,0
2025-01-01T09:53:00,M1,87.0,0,1.0,0,0.5914932933144147,Medium,1.1741081401493598,3.2339520086409372,4.1668107567844865,286.24376454182845,41.40410447495241,0.6957092721138336,2.153468914183935,0,0
2025-01-01T09:54:00,M1,86.0,0,1.0,0,0.5565803431302375,Medium,1.2480508180867558,3.26278555105274,3.940277367512222,287.9236640864724,41.41682167250457,0.6936935050304762,2.149599216351623,0,0
2025-01-01T09:55:00,M1,85.0,0,1.0,0,0.5463463226195193,Medium,1.211179953279673,3.4662524919243145,3.7557467085745726,286.3710972833638,42.606110277707714,0.7151107582626286,2.1365474359249945,0,0
2025-01-01T09:56:00,M1,84.0,0,1.0,0,0.6156215815469426,Medium,1.325478182100931,3.3219633173213574,3.9025796316582166,287.9719215078867,41.78341685359466,0.7321545153038509,2.120091971797219,0,0
2025-01-01T09:57:00,M1,83.0,0,1.0,0,0.6239098363968333,Medium,1.2008565968850557,3.168069776770509,3.827022507877178,291.95310013252276,42.293366784100684,0.7193320370249091,2.117163511763706,0,0
2025-01-01T09:58:00,M1,82.0,0,1.0,0,0.6021119027100984,Medium,1.2067902196804543,3.181629813926987,3.9174359281721607,282.604801044201,42.67383969423078,0.7170614810810483,2.1270231931174566,0,0
2025-01-01T09:59:00,M1,81.0,0,1.0,0,0.5649900602618327,Medium,1.1801127514737575,3.3273907849658912,3.91045817819396,291.0031504963678,42.384593565073835,0.7545416440568531,2.1436939968391244,0,0
2025-01-01T10:00:00,M1,80.0,0,1.0,0,0.5348199136195789,Medium,1.262371083857521,3.2264671814046073,3.890946671769584,291.65990165284506,42.295249839889536,0.7612835545141712,2.111290272588603,0,0
2025-01-01T10:01:00,M1,79.0,0,1.0,0,0.5889210966465785,Medium,1.2664028899140571,3.3207287313401337,4.091318367679512,289.63267008814074,42.0853416019409,0.743917411823368,2.1124364043433146,0,0
2025-01-01T10:02:00,M1,78.0,0,1.0,0,0.6385092277592073,Medium,1.3175306686290962,3.2775550781462526,3.898117827680999,291.8502608155659,42.900939151304094,0.7211794059742829,2.121767379654696,0,0
2025-01-01T10:03:00,M1,77.0,0,1.0,0,0.5953777295061773,Medium,1.146468355157177,3.343120259952498,4.059865854516295,291.56275742686154,42.85643727360147,0.8018683477396594,2.141798289071681,0,0
2025-01-01T10:04:00,M1,76.0,0,1.0,0,0.6236961442035346,Medium,1.2715742688020233,3.300360244637245,4.099505104043075,289.8867531913277,42.53730372761862,0.7357258824290586,2.087599549775586,0,0
2025-01-01T10:05:00,M1,75.0,0,1.0,0,0.5798583887790699,Medium,1.2880027981844802,3.30824397529345,3.791744850053507,292.20395461475067,42.12392179720471,0.7720752353125754,2.1393090089204625,0,0
2025-01-01T10:06:00,M1,74.0,0,1.0,0,0.6622802141579579,High,1.257065582433597,3.4941190685753005,3.938933918618538,290.95796616544766,41.80314280369359,0.7129058097123218,,0,0
2025-01-01T10:07:00,M1,73.0,0,1.0,0,0.6205081684494969,Medium,1.2693396505992776,3.4692220628255424,4.042183931586553,293.90734676047083,42.17440388729236,0.7069455379601209,2.095116933615152,0,0
2025-01-01T10:08:00,M1,72.0,0,1.0,0,0.6072880276767146,Medium,1.3385466189873134,3.3021411867715735,3.961884962294485,299.5410721162828,42.79660806563175,0.8045940990173974,2.1137424833040366,0,0
2025-01-01T10:09:00,M1,71.0,0,1.0,0,0.6411438746568321,Medium,1.179907547725118,3.2611275092259038,3.976784490114112,297.549281959987,42.22616242953702,0.818471235225941,2.08917650303571,0,0
2025-01-01T10:10:00,M1,70.0,0,1.0,0,0.6917739590019298,High,1.2674976742700523,3.3488693629279855,4.001032183877122,296.8284562926473,43.20540413657989,0.8088046616165665,2.0700293605352362,0,0
2025-01-01T10:11:00,M1,69.0,0,1.0,0,0.6457589714744278,Medium,1.324983026613467,3.4550308746119605,4.1220683810789955,295.4391598671085,42.75538906312774,0.7389968542333716,2.087382598670076,0,0
2025-01-01T10:12:00,M1,68.0,0,1.0,0,0.6457848195878725,Medium,1.2912773864560858,3.38262842480037,3.9906422269810937,296.81807054736714,42.865195098037084,0.79134911122384,2.0945997794023574,0,0
